,timestamps,open,high,low,close,volume,dividends,stocksplit
15,2025-09-02 10:45:00-04:00,169.34030151367188,169.42999267578125,168.72000122070312,168.8800048828125,4488792,0.0,0.0
16,2025-09-02 10:50:00-04:00,168.8845977783203,169.4199981689453,168.8800048828125,169.2935028076172,3221778,0.0,0.0
17,2025-09-02 10:55:00-04:00,169.2899932861328,169.63999938964844,169.0749969482422,169.5153045654297,2541727,0.0,0.0
18,2025-09-02 11:00:00-04:00,169.51499938964844,169.7657928466797,169.0500946044922,169.11000061035156,2326098,0.0,0.0
19,2025-09-02 11:05:00-04:00,169.11000061035156,169.2198944091797,168.90499877929688,169.05499267578125,2531304,0.0,0.0
20,2025-09-02 11:10:00-04:00,169.0500030517578,169.2899932861328,168.89999389648438,169.1300048828125,2068115,0.0,0.0
21,2025-09-02 11:15:00-04:00,169.1300048828125,169.2100067138672,168.52999877929688,168.75489807128906,3338597,0.0,0.0
22,2025-09-02 11:20:00-04:00,168.7550048828125,169.1580047607422,168.68499755859375,169.1300048828125,2293169,0.0,0.0
23,2025-09-02 11:25:00-04:00,169.1300048828125,169.38999938964844,168.99000549316406,169.05999755859375,2420161,0.0,0.0
24,2025-09-02 11:30:00-04:00,169.0500030517578,169.09730529785156,168.72999572753906,168.75,2064017,0.0,0.0
25,2025-09-02 11:35:00-04:00,168.7550048828125,168.7899932861328,168.02000427246094,168.10000610351562,4755854,0.0,0.0
26,2025-09-02 11:40:00-04:00,168.11500549316406,168.3699951171875,167.7700958251953,168.0800018310547,4975908,0.0,0.0
27,2025-09-02 11:45:00-04:00,168.08999633789062,168.30999755859375,167.77999877929688,168.0399932861328,2992725,0.0,0.0
28,2025-09-02 11:50:00-04:00,168.0399932861328,168.05149841308594,167.33999633789062,167.52999877929688,4072930,0.0,0.0
29,2025-09-02 11:55:00-04:00,167.52999877929688,167.9499969482422,167.38999938964844,167.8300018310547,3192209,0.0,0.0
30,2025-09-02 12:00:00-04:00,167.83990478515625,167.9499969482422,167.33999633789062,167.4550018310547,2436519,0.0,0.0
31,2025-09-02 12:05:00-04:00,167.4550018310547,167.85000610351562,167.2200927734375,167.2917022705078,2729204,0.0,0.0
32,2025-09-02 12:10:00-04:00,167.2899932861328,167.83999633789062,167.2899932861328,167.7700958251953,1962785,0.0,0.0
33,2025-09-02 12:15:00-04:00,167.75999450683594,168.16000366210938,167.74000549316406,168.13999938964844,2464765,0.0,0.0
34,2025-09-02 12:20:00-04:00,168.14649963378906,168.16000366210938,167.77999877929688,168.0800018310547,2557001,0.0,0.0
35,2025-09-02 12:25:00-04:00,168.08999633789062,168.16000366210938,167.83999633789062,167.93499755859375,1514068,0.0,0.0
36,2025-09-02 12:30:00-04:00,167.94000244140625,168.2050018310547,167.85000610351562,168.14990234375,1868866,0.0,0.0
37,2025-09-02 12:35:00-04:00,168.14999389648438,168.47000122070312,167.9324951171875,168.11000061035156,2417566,0.0,0.0
38,2025-09-02 12:40:00-04:00,168.11410522460938,168.5800018310547,168.10650634765625,168.4600067138672,2028653,0.0,0.0
39,2025-09-02 12:45:00-04:00,168.4499969482422,168.72999572753906,168.30999755859375,168.49000549316406,2012319,0.0,0.0
40,2025-09-02 12:50:00-04:00,168.48500061035156,168.7899932861328,168.39999389648438,168.77000427246094,1835527,0.0,0.0
41,2025-09-02 12:55:00-04:00,168.76190185546875,169.02999877929688,168.7200927734375,169.01499938964844,2036364,0.0,0.0
42,2025-09-02 13:00:00-04:00,169.00999450683594,169.11500549316406,168.8699951171875,169.03500366210938,1675050,0.0,0.0
43,2025-09-02 13:05:00-04:00,169.03250122070312,169.0800018310547,168.77000427246094,168.79649353027344,1636694,0.0,0.0
44,2025-09-02 13:10:00-04:00,168.8000030517578,168.80499267578125,168.31500244140625,168.44500732421875,2015107,0.0,0.0
45,2025-09-02 13:15:00-04:00,168.44760131835938,168.55999755859375,168.32000732421875,168.5399932861328,1555036,0.0,0.0
46,2025-09-02 13:20:00-04:00,168.5449981689453,169.08999633789062,168.5449981689453,168.97500610351562,1868841,0.0,0.0
47,2025-09-02 13:25:00-04:00,168.97000122070312,169.35000610351562,168.97000122070312,169.23500061035156,1745362,0.0,0.0
48,2025-09-02 13:30:00-04:00,169.22999572753906,169.4499969482422,169.17999267578125,169.4058074951172,1547945,0.0,0.0
49,2025-09-02 13:35:00-04:00,169.40499877929688,169.44000244140625,169.1750030517578,169.41000366210938,1288071,0.0,0.0
50,2025-09-02 13:40:00-04:00,169.41000366210938,169.6199951171875,169.3300018310547,169.5749969482422,1490315,0.0,0.0
51,2025-09-02 13:45:00-04:00,169.57000732421875,169.5749969482422,169.32000732421875,169.4949951171875,1341631,0.0,0.0
52,2025-09-02 13:50:00-04:00,169.5,169.5,169.1300048828125,169.13999938964844,1374713,0.0,0.0
53,2025-09-02 13:55:00-04:00,169.13580322265625,169.36000061035156,169.1042022705078,169.21749877929688,1235060,0.0,0.0
54,2025-09-02 14:00:00-04:00,169.2100067138672,169.41000366210938,169.13999938964844,169.2357940673828,1255611,0.0,0.0
55,2025-09-02 14:05:00-04:00,169.2454071044922,169.34539794921875,168.97999572753906,169.0500030517578,1246825,0.0,0.0
56,2025-09-02 14:10:00-04:00,169.05499267578125,169.3249969482422,169.05499267578125,169.21209716796875,1143706,0.0,0.0
57,2025-09-02 14:15:00-04:00,169.2100067138672,169.3000030517578,169.07000732421875,169.07000732421875,1003015,0.0,0.0
58,2025-09-02 14:20:00-04:00,169.07000732421875,169.47000122070312,169.0399932861328,169.3800048828125,1257045,0.0,0.0
59,2025-09-02 14:25:00-04:00,169.3699951171875,169.47000122070312,169.13160705566406,169.1981964111328,930737,0.0,0.0
60,2025-09-02 14:30:00-04:00,169.1999969482422,169.30799865722656,169.13999938964844,169.14999389648438,905916,0.0,0.0
61,2025-09-02 14:35:00-04:00,169.14999389648438,169.25999450683594,169.03500366210938,169.2050018310547,1662364,0.0,0.0
62,2025-09-02 14:40:00-04:00,169.21420288085938,169.44000244140625,169.14999389648438,169.42649841308594,1142088,0.0,0.0
63,2025-09-02 14:45:00-04:00,169.42999267578125,169.88999938964844,169.41000366210938,169.73800659179688,2147046,0.0,0.0
64,2025-09-02 14:50:00-04:00,169.73500061035156,170.0500030517578,169.7100067138672,169.9250030517578,3030168,0.0,0.0
65,2025-09-02 14:55:00-04:00,169.92999267578125,169.9600067138672,169.5500030517578,169.6179962158203,1799346,0.0,0.0
66,2025-09-02 15:00:00-04:00,169.60000610351562,169.83999633789062,169.55999755859375,169.8249969482422,1180575,0.0,0.0
67,2025-09-02 15:05:00-04:00,169.81500244140625,169.88999938964844,169.66000366210938,169.8498992919922,3046401,0.0,0.0
68,2025-09-02 15:10:00-04:00,169.85000610351562,170.0,169.7342071533203,169.98500061035156,1390185,0.0,0.0
69,2025-09-02 15:15:00-04:00,169.97999572753906,170.1999969482422,169.89999389648438,170.0800018310547,2272865,0.0,0.0
70,2025-09-02 15:20:00-04:00,170.0749969482422,170.3000030517578,170.0500030517578,170.16990661621094,1067845,0.0,0.0
71,2025-09-02 15:25:00-04:00,170.1699981689453,170.44000244140625,170.13999938964844,170.2949981689453,1716256,0.0,0.0
72,2025-09-02 15:30:00-04:00,170.2899932861328,170.6999969482422,170.27999877929688,170.54649353027344,2041825,0.0,0.0
73,2025-09-02 15:35:00-04:00,170.5399932861328,170.77000427246094,170.49000549316406,170.75650024414062,1779596,0.0,0.0
74,2025-09-02 15:40:00-04:00,170.75999450683594,170.86000061035156,170.50999450683594,170.5800018310547,2482867,0.0,0.0
75,2025-09-02 15:45:00-04:00,170.56500244140625,170.66749572753906,170.31500244140625,170.64759826660156,2087722,0.0,0.0
76,2025-09-02 15:50:00-04:00,170.64999389648438,170.93499755859375,170.52000427246094,170.83999633789062,3020203,0.0,0.0
77,2025-09-02 15:55:00-04:00,170.8300018310547,171.1199951171875,170.72999572753906,170.75,6736844,0.0,0.0
78,2025-09-03 09:30:00-04:00,170.96600341796875,171.69000244140625,170.05999755859375,170.07809448242188,11738094,0.0,0.0
79,2025-09-03 09:35:00-04:00,170.08999633789062,170.36000061035156,169.52000427246094,169.97999572753906,4608655,0.0,0.0
80,2025-09-03 09:40:00-04:00,169.97000122070312,170.62860107421875,169.75999450683594,169.9600067138672,3176384,0.0,0.0
81,2025-09-03 09:45:00-04:00,169.9550018310547,171.0399932861328,169.85009765625,170.94500732421875,4271714,0.0,0.0
82,2025-09-03 09:50:00-04:00,170.9499969482422,171.38999938964844,170.81199645996094,171.18499755859375,3282316,0.0,0.0
83,2025-09-03 09:55:00-04:00,171.17999267578125,171.44000244140625,170.9199981689453,171.16000366210938,2448846,0.0,0.0
84,2025-09-03 10:00:00-04:00,171.13999938964844,171.7550048828125,171.0800018310547,171.6396026611328,3100289,0.0,0.0
85,2025-09-03 10:05:00-04:00,171.6300048828125,171.82000732421875,171.34010314941406,171.40499877929688,2412862,0.0,0.0
86,2025-09-03 10:10:00-04:00,171.40499877929688,171.70509338378906,170.25999450683594,170.62010192871094,2767620,0.0,0.0
87,2025-09-03 10:15:00-04:00,170.6300048828125,171.2799072265625,170.57000732421875,171.2115936279297,2229693,0.0,0.0
88,2025-09-03 10:20:00-04:00,171.2100067138672,171.42999267578125,171.00999450683594,171.30499267578125,1859718,0.0,0.0
89,2025-09-03 10:25:00-04:00,171.3000030517578,171.74000549316406,171.3000030517578,171.35000610351562,1990371,0.0,0.0
90,2025-09-03 10:30:00-04:00,171.35000610351562,171.67999267578125,171.3000030517578,171.60989379882812,1382764,0.0,0.0
91,2025-09-03 10:35:00-04:00,171.59500122070312,171.67999267578125,171.38499450683594,171.60009765625,1629052,0.0,0.0
92,2025-09-03 10:40:00-04:00,171.60000610351562,172.21499633789062,171.5800018310547,172.05999755859375,2879409,0.0,0.0
93,2025-09-03 10:45:00-04:00,172.05499267578125,172.27000427246094,171.97999572753906,172.25,2091025,0.0,0.0
94,2025-09-03 10:50:00-04:00,172.24000549316406,172.41000366210938,171.99000549316406,172.2100067138672,2349106,0.0,0.0
95,2025-09-03 10:55:00-04:00,172.1999969482422,172.2198944091797,171.80999755859375,171.91180419921875,1777159,0.0,0.0
96,2025-09-03 11:00:00-04:00,171.89999389648438,171.97999572753906,171.50900268554688,171.73500061035156,1823339,0.0,0.0
97,2025-09-03 11:05:00-04:00,171.72999572753906,171.72999572753906,171.2545928955078,171.53419494628906,1524340,0.0,0.0
98,2025-09-03 11:10:00-04:00,171.5399932861328,171.54580688476562,171.26010131835938,171.33419799804688,1269727,0.0,0.0
99,2025-09-03 11:15:00-04:00,171.3300018310547,171.47500610351562,171.1199951171875,171.22019958496094,1317483,0.0,0.0
100,2025-09-03 11:20:00-04:00,171.2292022705078,171.30999755859375,170.94000244140625,171.1199951171875,1998256,0.0,0.0
101,2025-09-03 11:25:00-04:00,171.11500549316406,171.1199951171875,170.5800018310547,170.70590209960938,2007067,0.0,0.0
102,2025-09-03 11:30:00-04:00,170.70579528808594,170.80999755859375,170.33999633789062,170.5832061767578,2148150,0.0,0.0
103,2025-09-03 11:35:00-04:00,170.58770751953125,171.07699584960938,170.5800018310547,171.0449981689453,1843041,0.0,0.0
104,2025-09-03 11:40:00-04:00,171.0399932861328,171.3000030517578,170.91000366210938,171.14500427246094,1456237,0.0,0.0
105,2025-09-03 11:45:00-04:00,171.14810180664062,171.22999572753906,170.99969482421875,171.2050018310547,1481986,0.0,0.0
106,2025-09-03 11:50:00-04:00,171.20010375976562,171.4250030517578,171.1199951171875,171.34500122070312,1412431,0.0,0.0
107,2025-09-03 11:55:00-04:00,171.3300018310547,171.3300018310547,170.94009399414062,171.13499450683594,1378650,0.0,0.0
108,2025-09-03 12:00:00-04:00,171.13499450683594,171.28500366210938,170.97000122070312,170.99420166015625,1110110,0.0,0.0
109,2025-09-03 12:05:00-04:00,170.99989318847656,171.4499969482422,170.96499633789062,171.41000366210938,1335807,0.0,0.0
110,2025-09-03 12:10:00-04:00,171.4199981689453,171.52000427246094,171.25010681152344,171.47500610351562,1303287,0.0,0.0
111,2025-09-03 12:15:00-04:00,171.47500610351562,171.60000610351562,171.38999938964844,171.4499969482422,911037,0.0,0.0
112,2025-09-03 12:20:00-04:00,171.4550018310547,171.77999877929688,171.43499755859375,171.52999877929688,1165189,0.0,0.0
113,2025-09-03 12:25:00-04:00,171.5281982421875,171.6699981689453,171.44000244140625,171.52499389648438,959830,0.0,0.0
114,2025-09-03 12:30:00-04:00,171.52999877929688,171.5449981689453,171.21009826660156,171.24000549316406,1120494,0.0,0.0
115,2025-09-03 12:35:00-04:00,171.24009704589844,171.2899932861328,170.9199981689453,170.93499755859375,1080767,0.0,0.0
116,2025-09-03 12:40:00-04:00,170.9300994873047,170.9600067138672,170.5800018310547,170.86500549316406,1518087,0.0,0.0
117,2025-09-03 12:45:00-04:00,170.86500549316406,170.89999389648438,170.58999633789062,170.64500427246094,1075050,0.0,0.0
118,2025-09-03 12:50:00-04:00,170.64500427246094,170.77499389648438,170.57009887695312,170.6999969482422,899824,0.0,0.0
119,2025-09-03 12:55:00-04:00,170.7050018310547,170.97000122070312,170.7050018310547,170.91830444335938,957010,0.0,0.0
120,2025-09-03 13:00:00-04:00,170.9199981689453,171.10499572753906,170.86000061035156,171.0489044189453,937265,0.0,0.0
121,2025-09-03 13:05:00-04:00,171.05250549316406,171.1199951171875,170.97000122070312,171.03500366210938,869096,0.0,0.0
122,2025-09-03 13:10:00-04:00,171.0399932861328,171.4154052734375,171.0399932861328,171.23500061035156,1082203,0.0,0.0
123,2025-09-03 13:15:00-04:00,171.24000549316406,171.30999755859375,171.12420654296875,171.14999389648438,663293,0.0,0.0
124,2025-09-03 13:20:00-04:00,171.15499877929688,171.2449951171875,171.02999877929688,171.03500366210938,662683,0.0,0.0
125,2025-09-03 13:25:00-04:00,171.0449981689453,171.0449981689453,170.74000549316406,170.7834930419922,905170,0.0,0.0
126,2025-09-03 13:30:00-04:00,170.77999877929688,170.9499969482422,170.67999267578125,170.69000244140625,838131,0.0,0.0
127,2025-09-03 13:35:00-04:00,170.69000244140625,170.76499938964844,170.5998992919922,170.68499755859375,825207,0.0,0.0
128,2025-09-03 13:40:00-04:00,170.67999267578125,170.75999450683594,170.44000244140625,170.5050048828125,1221228,0.0,0.0
129,2025-09-03 13:45:00-04:00,170.50999450683594,170.55499267578125,170.03199768066406,170.50999450683594,1738193,0.0,0.0
130,2025-09-03 13:50:00-04:00,170.50039672851562,170.64999389648438,170.37420654296875,170.42999267578125,969221,0.0,0.0
131,2025-09-03 13:55:00-04:00,170.43499755859375,170.49000549316406,170.08700561523438,170.1750030517578,1048469,0.0,0.0
132,2025-09-03 14:00:00-04:00,170.18499755859375,170.19000244140625,169.74000549316406,169.82510375976562,2267358,0.0,0.0
133,2025-09-03 14:05:00-04:00,169.8300018310547,169.91000366210938,169.6199951171875,169.80499267578125,1589998,0.0,0.0
134,2025-09-03 14:10:00-04:00,169.80499267578125,170.05999755859375,169.77000427246094,169.97000122070312,1171838,0.0,0.0
135,2025-09-03 14:15:00-04:00,169.9586944580078,169.97999572753906,169.5800018310547,169.61500549316406,1510352,0.0,0.0
136,2025-09-03 14:20:00-04:00,169.62989807128906,169.64999389648438,169.25,169.36500549316406,2044812,0.0,0.0
137,2025-09-03 14:25:00-04:00,169.3800048828125,169.50999450683594,169.22000122070312,169.36000061035156,1458577,0.0,0.0
138,2025-09-03 14:30:00-04:00,169.36500549316406,169.36500549316406,168.94000244140625,169.13999938964844,2403340,0.0,0.0
139,2025-09-03 14:35:00-04:00,169.139892578125,169.1750030517578,168.875,168.99000549316406,1366641,0.0,0.0
140,2025-09-03 14:40:00-04:00,168.99000549316406,169.4665069580078,168.97500610351562,169.40499877929688,1616795,0.0,0.0
141,2025-09-03 14:45:00-04:00,169.40499877929688,169.50999450683594,169.1699981689453,169.22999572753906,1196042,0.0,0.0
142,2025-09-03 14:50:00-04:00,169.22000122070312,169.33999633789062,169.11500549316406,169.28500366210938,1324396,0.0,0.0
143,2025-09-03 14:55:00-04:00,169.28500366210938,169.42999267578125,169.22999572753906,169.35189819335938,926050,0.0,0.0
144,2025-09-03 15:00:00-04:00,169.35499572753906,169.5,169.22000122070312,169.44000244140625,1070247,0.0,0.0
145,2025-09-03 15:05:00-04:00,169.4499969482422,169.6654052734375,169.44000244140625,169.4550018310547,1304525,0.0,0.0
146,2025-09-03 15:10:00-04:00,169.4499969482422,169.4499969482422,169.16000366210938,169.1999969482422,1206104,0.0,0.0
147,2025-09-03 15:15:00-04:00,169.17999267578125,169.39999389648438,169.16009521484375,169.3800048828125,1083189,0.0,0.0
148,2025-09-03 15:20:00-04:00,169.3800048828125,169.42999267578125,169.14999389648438,169.3800048828125,1202763,0.0,0.0
149,2025-09-03 15:25:00-04:00,169.38580322265625,169.43649291992188,169.30499267578125,169.36500549316406,925316,0.0,0.0
150,2025-09-03 15:30:00-04:00,169.36000061035156,169.69000244140625,169.36000061035156,169.65499877929688,1240450,0.0,0.0
151,2025-09-03 15:35:00-04:00,169.65499877929688,169.77999877929688,169.5,169.55499267578125,1589083,0.0,0.0
152,2025-09-03 15:40:00-04:00,169.55499267578125,169.72999572753906,169.52000427246094,169.64500427246094,1231398,0.0,0.0
153,2025-09-03 15:45:00-04:00,169.64500427246094,169.75,169.5500030517578,169.71499633789062,1439463,0.0,0.0
154,2025-09-03 15:50:00-04:00,169.7100067138672,170.09170532226562,169.7100067138672,169.99000549316406,3136315,0.0,0.0
155,2025-09-03 15:55:00-04:00,169.9949951171875,170.63499450683594,169.97500610351562,170.6300048828125,6949924,0.0,0.0
156,2025-09-04 09:30:00-04:00,170.5500030517578,171.60000610351562,170.07000732421875,171.42649841308594,11255116,0.0,0.0
157,2025-09-04 09:35:00-04:00,171.42489624023438,171.86000061035156,170.75,170.99000549316406,3799716,0.0,0.0
158,2025-09-04 09:40:00-04:00,170.99000549316406,171.17999267578125,169.77000427246094,170.42999267578125,4473336,0.0,0.0
159,2025-09-04 09:45:00-04:00,170.43260192871094,170.7899932861328,169.8300018310547,170.10000610351562,3212733,0.0,0.0
160,2025-09-04 09:50:00-04:00,170.11000061035156,170.39999389648438,169.8800048828125,170.05999755859375,2191694,0.0,0.0
161,2025-09-04 09:55:00-04:00,170.07000732421875,170.3000030517578,169.5,170.10000610351562,2902449,0.0,0.0
162,2025-09-04 10:00:00-04:00,170.02999877929688,170.3300018310547,169.41000366210938,169.5800018310547,2867904,0.0,0.0
163,2025-09-04 10:05:00-04:00,169.5800018310547,170.14999389648438,169.4600067138672,170.0749969482422,2376076,0.0,0.0
164,2025-09-04 10:10:00-04:00,170.0800018310547,170.47000122070312,170.0216064453125,170.07000732421875,2084512,0.0,0.0
165,2025-09-04 10:15:00-04:00,170.06500244140625,170.52000427246094,169.7635040283203,170.47000122070312,2019484,0.0,0.0
166,2025-09-04 10:20:00-04:00,170.4783935546875,170.85499572753906,170.39370727539062,170.82350158691406,1852117,0.0,0.0
167,2025-09-04 10:25:00-04:00,170.8249969482422,171.08999633789062,170.52999877929688,170.8614959716797,2290273,0.0,0.0
168,2025-09-04 10:30:00-04:00,170.86000061035156,171.03500366210938,170.7100067138672,170.82859802246094,1738541,0.0,0.0
169,2025-09-04 10:35:00-04:00,170.80999755859375,171.3083038330078,170.79010009765625,171.2866973876953,1718274,0.0,0.0
170,2025-09-04 10:40:00-04:00,171.2899932861328,171.3000030517578,170.70010375976562,170.77999877929688,1908177,0.0,0.0
171,2025-09-04 10:45:00-04:00,170.78500366210938,170.78579711914062,170.4499969482422,170.73190307617188,1630129,0.0,0.0
172,2025-09-04 10:50:00-04:00,170.72000122070312,170.86000061035156,170.47999572753906,170.77999877929688,1414288,0.0,0.0
173,2025-09-04 10:55:00-04:00,170.77999877929688,170.94500732421875,170.63999938964844,170.8350067138672,1175264,0.0,0.0
174,2025-09-04 11:00:00-04:00,170.84500122070312,171.05999755859375,170.7917022705078,170.82000732421875,1414372,0.0,0.0
175,2025-09-04 11:05:00-04:00,170.8249969482422,171.07000732421875,170.52999877929688,170.52999877929688,1424688,0.0,0.0
176,2025-09-04 11:10:00-04:00,170.52999877929688,170.57000732421875,170.0800018310547,170.30999755859375,2075341,0.0,0.0
177,2025-09-04 11:15:00-04:00,170.29580688476562,170.77000427246094,170.27999877929688,170.72999572753906,1479947,0.0,0.0
178,2025-09-04 11:20:00-04:00,170.72999572753906,170.9199981689453,170.64999389648438,170.86500549316406,1068591,0.0,0.0
179,2025-09-04 11:25:00-04:00,170.86500549316406,170.95989990234375,170.65989685058594,170.8000030517578,1070147,0.0,0.0
180,2025-09-04 11:30:00-04:00,170.8083953857422,170.8699951171875,170.52000427246094,170.6999969482422,1144291,0.0,0.0
181,2025-09-04 11:35:00-04:00,170.7100067138672,170.7100067138672,170.40499877929688,170.57240295410156,1016068,0.0,0.0
182,2025-09-04 11:40:00-04:00,170.5800018310547,170.72000122070312,170.3800048828125,170.41070556640625,972749,0.0,0.0
183,2025-09-04 11:45:00-04:00,170.41000366210938,170.4949951171875,170.2100067138672,170.35499572753906,1124065,0.0,0.0
184,2025-09-04 11:50:00-04:00,170.35000610351562,170.7899932861328,170.25140380859375,170.69000244140625,1237306,0.0,0.0
185,2025-09-04 11:55:00-04:00,170.69500732421875,170.8300018310547,170.5500030517578,170.5500030517578,944413,0.0,0.0
186,2025-09-04 12:00:00-04:00,170.5500030517578,170.69000244140625,170.41000366210938,170.68190002441406,862535,0.0,0.0
187,2025-09-04 12:05:00-04:00,170.6898956298828,170.86000061035156,170.5800018310547,170.84500122070312,964715,0.0,0.0
188,2025-09-04 12:10:00-04:00,170.85000610351562,170.94000244140625,170.70460510253906,170.85499572753906,855341,0.0,0.0
189,2025-09-04 12:15:00-04:00,170.86000061035156,170.91000366210938,170.7100067138672,170.77870178222656,741351,0.0,0.0
190,2025-09-04 12:20:00-04:00,170.77000427246094,170.9241943359375,170.61000061035156,170.6999969482422,867967,0.0,0.0
191,2025-09-04 12:25:00-04:00,170.67999267578125,170.7899932861328,170.39500427246094,170.46420288085938,1697536,0.0,0.0
192,2025-09-04 12:30:00-04:00,170.46499633789062,170.57000732421875,170.39349365234375,170.5251007080078,847159,0.0,0.0
193,2025-09-04 12:35:00-04:00,170.51499938964844,170.8000030517578,170.51499938964844,170.72999572753906,792938,0.0,0.0
194,2025-09-04 12:40:00-04:00,170.73069763183594,170.9199981689453,170.61000061035156,170.8740997314453,789231,0.0,0.0
195,2025-09-04 12:45:00-04:00,170.8800048828125,171.17999267578125,170.8800048828125,171.08999633789062,1291861,0.0,0.0
196,2025-09-04 12:50:00-04:00,171.09500122070312,171.1580047607422,170.8699951171875,170.875,862568,0.0,0.0
197,2025-09-04 12:55:00-04:00,170.86000061035156,170.89830017089844,170.47999572753906,170.52000427246094,1170413,0.0,0.0
198,2025-09-04 13:00:00-04:00,170.51499938964844,170.77000427246094,170.47999572753906,170.7550048828125,1070718,0.0,0.0
199,2025-09-04 13:05:00-04:00,170.75819396972656,170.8300018310547,170.6699981689453,170.7097930908203,884967,0.0,0.0
200,2025-09-04 13:10:00-04:00,170.6999969482422,170.72000122070312,170.52000427246094,170.57000732421875,728184,0.0,0.0
201,2025-09-04 13:15:00-04:00,170.55999755859375,170.62989807128906,170.46499633789062,170.5800018310547,768385,0.0,0.0
202,2025-09-04 13:20:00-04:00,170.5800018310547,170.64999389648438,170.4499969482422,170.46499633789062,980220,0.0,0.0
203,2025-09-04 13:25:00-04:00,170.46499633789062,170.57000732421875,170.4199981689453,170.4499969482422,588284,0.0,0.0
204,2025-09-04 13:30:00-04:00,170.4550018310547,170.63999938964844,170.43499755859375,170.4949951171875,754581,0.0,0.0
205,2025-09-04 13:35:00-04:00,170.5,170.57699584960938,170.35000610351562,170.44000244140625,823688,0.0,0.0
206,2025-09-04 13:40:00-04:00,170.43499755859375,170.75999450683594,170.4250030517578,170.7458953857422,1071548,0.0,0.0
207,2025-09-04 13:45:00-04:00,170.75,170.83999633789062,170.6199951171875,170.7899932861328,794686,0.0,0.0
208,2025-09-04 13:50:00-04:00,170.7834930419922,170.86000061035156,170.73500061035156,170.80650329589844,751895,0.0,0.0
209,2025-09-04 13:55:00-04:00,170.80450439453125,170.80450439453125,170.57000732421875,170.625,789165,0.0,0.0
210,2025-09-04 14:00:00-04:00,170.6199951171875,170.66000366210938,170.52499389648438,170.61500549316406,698065,0.0,0.0
211,2025-09-04 14:05:00-04:00,170.60000610351562,170.6300048828125,170.4199981689453,170.47500610351562,858421,0.0,0.0
212,2025-09-04 14:10:00-04:00,170.47579956054688,170.58999633789062,170.44000244140625,170.50999450683594,2840100,0.0,0.0
213,2025-09-04 14:15:00-04:00,170.50579833984375,170.66000366210938,170.4600067138672,170.5399932861328,629566,0.0,0.0
214,2025-09-04 14:20:00-04:00,170.52999877929688,170.6300048828125,170.451904296875,170.60499572753906,593609,0.0,0.0
215,2025-09-04 14:25:00-04:00,170.61000061035156,170.6199951171875,170.38999938964844,170.41220092773438,750899,0.0,0.0
216,2025-09-04 14:30:00-04:00,170.4149932861328,170.55999755859375,170.39999389648438,170.5500030517578,760531,0.0,0.0
217,2025-09-04 14:35:00-04:00,170.5500030517578,170.67999267578125,170.50999450683594,170.67799377441406,823831,0.0,0.0
218,2025-09-04 14:40:00-04:00,170.6699981689453,170.75,170.60000610351562,170.625,894371,0.0,0.0
219,2025-09-04 14:45:00-04:00,170.63499450683594,170.82000732421875,170.6199951171875,170.8000030517578,780931,0.0,0.0
220,2025-09-04 14:50:00-04:00,170.80499267578125,170.8699951171875,170.68499755859375,170.7100067138672,840070,0.0,0.0
221,2025-09-04 14:55:00-04:00,170.7050018310547,170.89999389648438,170.69000244140625,170.8350067138672,983097,0.0,0.0
222,2025-09-04 15:00:00-04:00,170.8350067138672,170.94790649414062,170.7949981689453,170.84500122070312,885362,0.0,0.0
